Channel,Time (s),Voltage (V)
CHANnel3,-0.0391,4.367733
CHANnel3,-0.039,4.390399
CHANnel3,-0.038900000000000004,4.345066
CHANnel3,-0.0388,4.3224
CHANnel3,-0.0387,4.385866
CHANnel3,-0.0386,4.385866
CHANnel3,-0.038500000000000006,4.349599
CHANnel3,-0.038400000000000004,4.385866
CHANnel3,-0.0383,4.335999
CHANnel3,-0.038200000000000005,4.372266
CHANnel3,-0.0381,4.331466
CHANnel3,-0.038000000000000006,4.354133
CHANnel3,-0.0379,4.299733
CHANnel3,-0.0378,4.3224
CHANnel3,-0.037700000000000004,4.258933
CHANnel3,-0.0376,4.2816
CHANnel3,-0.037500000000000006,4.498933
CHANnel3,-0.0374,4.507999
CHANnel3,-0.0373,4.675466
CHANnel3,-0.037200000000000004,4.661866
CHANnel3,-0.0371,4.571199
CHANnel3,-0.037000000000000005,4.602933
CHANnel3,-0.0369,4.530666
CHANnel3,-0.0368,4.553066
CHANnel3,-0.0367,4.4944
CHANnel3,-0.0366,4.5352
CHANnel3,-0.036500000000000005,4.462666
CHANnel3,-0.0364,4.476266
CHANnel3,-0.0363,4.412799
CHANnel3,-0.0362,4.430933
CHANnel3,-0.0361,4.3768
CHANnel3,-0.036000000000000004,4.421866
CHANnel3,-0.0359,4.3768
CHANnel3,-0.0358,4.3768
CHANnel3,-0.0357,4.421866
CHANnel3,-0.0356,4.385866
CHANnel3,-0.035500000000000004,4.471733
CHANnel3,-0.0354,4.453599
CHANnel3,-0.0353,4.517066
CHANnel3,-0.0352,4.498933
CHANnel3,-0.035100000000000006,4.548533
CHANnel3,-0.035,4.512533
CHANnel3,-0.0349,4.575733
CHANnel3,-0.034800000000000005,4.553066
CHANnel3,-0.0347,4.6392
CHANnel3,-0.034600000000000006,4.616533
CHANnel3,-0.0345,4.675466
CHANnel3,-0.0344,4.661866
CHANnel3,-0.0343,4.390399
CHANnel3,-0.0342,4.412799
CHANnel3,-0.034100000000000005,4.268
CHANnel3,-0.034,4.263466
CHANnel3,-0.0339,4.317866
CHANnel3,-0.033800000000000004,4.286133
CHANnel3,-0.0337,4.340533
CHANnel3,-0.033600000000000005,4.340533
CHANnel3,-0.0335,4.385866
CHANnel3,-0.0334,4.340533
CHANnel3,-0.0333,4.385866
CHANnel3,-0.0332,4.331466
CHANnel3,-0.033100000000000004,4.381333
CHANnel3,-0.033,4.349599
CHANnel3,-0.0329,4.390399
CHANnel3,-0.0328,4.372266
CHANnel3,-0.03270000000000001,4.340533
CHANnel3,-0.032600000000000004,4.367733
CHANnel3,-0.0325,4.290666
CHANnel3,-0.0324,4.331466
CHANnel3,-0.0323,4.2816
CHANnel3,-0.032200000000000006,4.263466
CHANnel3,-0.032100000000000004,4.326933
CHANnel3,-0.032,4.317866
CHANnel3,-0.0319,4.571199
CHANnel3,-0.0318,4.571199
CHANnel3,-0.031700000000000006,4.679999
CHANnel3,-0.0316,4.661866
CHANnel3,-0.0315,4.5576
CHANnel3,-0.0314,4.571199
CHANnel3,-0.0313,4.526133
CHANnel3,-0.031200000000000002,4.544266
CHANnel3,-0.031100000000000003,4.489866
CHANnel3,-0.031000000000000003,4.5216
CHANnel3,-0.0309,4.430933
CHANnel3,-0.0308,4.444533
CHANnel3,-0.0307,4.3768
CHANnel3,-0.030600000000000002,4.412799
CHANnel3,-0.030500000000000003,4.3768
CHANnel3,-0.030400000000000003,4.399466
CHANnel3,-0.0303,4.354133
CHANnel3,-0.0302,4.394933
CHANnel3,-0.030100000000000002,4.354133
CHANnel3,-0.030000000000000002,4.358666
CHANnel3,-0.029900000000000003,4.435466
CHANnel3,-0.0298,4.394933
CHANnel3,-0.0297,4.4808
CHANnel3,-0.0296,4.485333
CHANnel3,-0.029500000000000002,4.526133
CHANnel3,-0.029400000000000003,4.503466
CHANnel3,-0.029300000000000003,4.571199
CHANnel3,-0.0292,4.530666
CHANnel3,-0.0291,4.616533
CHANnel3,-0.029,4.607466
CHANnel3,-0.028900000000000002,4.670933
CHANnel3,-0.028800000000000003,4.661866
CHANnel3,-0.028700000000000003,4.444533
CHANnel3,-0.0286,4.453599
CHANnel3,-0.0285,4.277066
CHANnel3,-0.0284,4.3088
CHANnel3,-0.028300000000000002,4.258933
CHANnel3,-0.028200000000000003,4.272533
CHANnel3,-0.028100000000000003,4.340533
CHANnel3,-0.028,4.317866
CHANnel3,-0.0279,4.367733
CHANnel3,-0.027800000000000002,4.367733
CHANnel3,-0.027700000000000002,4.3224
CHANnel3,-0.027600000000000003,4.367733
CHANnel3,-0.0275,4.331466
CHANnel3,-0.0274,4.317866
CHANnel3,-0.0273,4.372266
CHANnel3,-0.027200000000000002,4.3632
CHANnel3,-0.027100000000000003,4.3088
CHANnel3,-0.027000000000000003,4.331466
CHANnel3,-0.0269,4.277066
CHANnel3,-0.0268,4.304266
CHANnel3,-0.0267,4.263466
CHANnel3,-0.026600000000000002,4.263466
CHANnel3,-0.026500000000000003,4.4264
CHANnel3,-0.026400000000000003,4.435466
CHANnel3,-0.0263,4.6392
CHANnel3,-0.0262,4.625599
CHANnel3,-0.0261,4.666399
CHANnel3,-0.026000000000000002,4.625599
CHANnel3,-0.025900000000000003,4.526133
CHANnel3,-0.0258,4.5576
CHANnel3,-0.0257,4.512533
CHANnel3,-0.0256,4.544266
CHANnel3,-0.025500000000000002,4.4808
CHANnel3,-0.025400000000000002,4.489866
CHANnel3,-0.025300000000000003,4.399466
CHANnel3,-0.0252,4.408266
CHANnel3,-0.0251,4.358666
CHANnel3,-0.025,4.390399
CHANnel3,-0.024900000000000002,4.354133
CHANnel3,-0.024800000000000003,4.381333
CHANnel3,-0.024700000000000003,4.335999
CHANnel3,-0.0246,4.340533
CHANnel3,-0.0245,4.390399
CHANnel3,-0.0244,4.3632
CHANnel3,-0.024300000000000002,4.408266
CHANnel3,-0.024200000000000003,4.403733
CHANnel3,-0.0241,4.476266
CHANnel3,-0.024,4.458133
CHANnel3,-0.0239,4.530666
CHANnel3,-0.0238,4.489866
CHANnel3,-0.023700000000000002,4.548533
CHANnel3,-0.023600000000000003,4.526133
CHANnel3,-0.0235,4.5848
CHANnel3,-0.0234,4.5848
CHANnel3,-0.0233,4.666399
CHANnel3,-0.023200000000000002,4.661866
CHANnel3,-0.023100000000000002,4.503466
CHANnel3,-0.023000000000000003,4.467199
CHANnel3,-0.0229,4.295199
CHANnel3,-0.0228,4.317866
CHANnel3,-0.0227,4.250133
CHANnel3,-0.022600000000000002,4.254666
CHANnel3,-0.022500000000000003,4.313333
CHANnel3,-0.0224,4.3088
CHANnel3,-0.0223,4.3632
CHANnel3,-0.0222,4.372266
CHANnel3,-0.0221,4.3224
CHANnel3,-0.022000000000000002,4.331466
CHANnel3,-0.021900000000000003,4.381333
CHANnel3,-0.0218,4.3632
CHANnel3,-0.0217,4.326933
CHANnel3,-0.0216,4.3632
CHANnel3,-0.021500000000000002,4.317866
CHANnel3,-0.021400000000000002,4.345066
CHANnel3,-0.021300000000000003,4.277066
CHANnel3,-0.0212,4.299733
CHANnel3,-0.0211,4.250133
CHANnel3,-0.021,4.272533
CHANnel3,-0.020900000000000002,4.4944
CHANnel3,-0.020800000000000003,4.507999
CHANnel3,-0.0207,4.661866
CHANnel3,-0.0206,4.679999
CHANnel3,-0.0205,4.593866
CHANnel3,-0.0204,4.607466
CHANnel3,-0.020300000000000002,4.512533
CHANnel3,-0.020200000000000003,4.553066
CHANnel3,-0.0201,4.503466
CHANnel3,-0.02,4.530666
CHANnel3,-0.0199,4.467199
CHANnel3,-0.0198,4.467199
CHANnel3,-0.019700000000000002,4.390399
CHANnel3,-0.019600000000000003,4.412799
CHANnel3,-0.0195,4.354133
CHANnel3,-0.0194,4.358666
CHANnel3,-0.0193,4.399466
CHANnel3,-0.019200000000000002,4.354133
CHANnel3,-0.019100000000000002,4.390399
CHANnel3,-0.019000000000000003,4.340533
CHANnel3,-0.0189,4.385866
CHANnel3,-0.0188,4.354133
CHANnel3,-0.0187,4.417333
CHANnel3,-0.0186,4.408266
CHANnel3,-0.018500000000000003,4.467199
CHANnel3,-0.0184,4.453599
CHANnel3,-0.018300000000000004,4.512533
CHANnel3,-0.0182,4.512533
CHANnel3,-0.018099999999999998,4.5576
CHANnel3,-0.018000000000000002,4.526133
CHANnel3,-0.0179,4.593866
CHANnel3,-0.017800000000000003,4.589333
CHANnel3,-0.0177,4.657333
CHANnel3,-0.017600000000000005,4.666399
CHANnel3,-0.0175,4.539733
CHANnel3,-0.0174,4.526133
CHANnel3,-0.017300000000000003,4.326933
CHANnel3,-0.0172,4.331466
CHANnel3,-0.017100000000000004,4.2456
CHANnel3,-0.017,4.250133
CHANnel3,-0.0169,4.3224
CHANnel3,-0.016800000000000002,4.295199
CHANnel3,-0.0167,4.349599
CHANnel3,-0.016600000000000004,4.3224
CHANnel3,-0.0165,4.3768
CHANnel3,-0.016399999999999998,4.335999
CHANnel3,-0.016300000000000002,4.3768
CHANnel3,-0.0162,4.331466
CHANnel3,-0.016100000000000003,4.367733
CHANnel3,-0.016,4.358666
CHANnel3,-0.015900000000000004,4.317866
CHANnel3,-0.0158,4.331466
CHANnel3,-0.0157,4.272533
CHANnel3,-0.015600000000000003,4.3088
CHANnel3,-0.0155,4.254666
CHANnel3,-0.015400000000000004,4.277066
CHANnel3,-0.015300000000000001,4.4808
CHANnel3,-0.015199999999999998,4.507999
CHANnel3,-0.015100000000000002,4.670933
CHANnel3,-0.015,4.666399
CHANnel3,-0.014900000000000004,4.602933
CHANnel3,-0.0148,4.5984
CHANnel3,-0.014699999999999998,4.526133
CHANnel3,-0.014600000000000002,4.5576
CHANnel3,-0.014499999999999999,4.503466
CHANnel3,-0.014400000000000003,4.526133
CHANnel3,-0.0143,4.44
CHANnel3,-0.014200000000000004,4.458133
CHANnel3,-0.014100000000000001,4.367733
CHANnel3,-0.013999999999999999,4.399466
CHANnel3,-0.013900000000000003,4.349599
CHANnel3,-0.0138,4.345066
CHANnel3,-0.013700000000000004,4.390399
CHANnel3,-0.013600000000000001,4.331466
CHANnel3,-0.013499999999999998,4.390399
CHANnel3,-0.013400000000000002,4.345066
CHANnel3,-0.0133,4.390399
CHANnel3,-0.013200000000000003,4.358666
CHANnel3,-0.0131,4.421866
CHANnel3,-0.012999999999999998,4.385866
CHANnel3,-0.012900000000000002,4.458133
CHANnel3,-0.012799999999999999,4.449066
CHANnel3,-0.012700000000000003,4.5216
CHANnel3,-0.0126,4.544266
CHANnel3,-0.012500000000000004,4.507999
CHANnel3,-0.012400000000000001,4.5352
CHANnel3,-0.012299999999999998,4.589333
CHANnel3,-0.012200000000000003,4.580266
CHANnel3,-0.0121,4.661866
CHANnel3,-0.012000000000000004,4.657333
CHANnel3,-0.0119,4.530666
CHANnel3,-0.011799999999999998,4.507999
CHANnel3,-0.011700000000000002,4.313333
CHANnel3,-0.0116,4.317866
CHANnel3,-0.011500000000000003,4.263466
CHANnel3,-0.0114,4.268
CHANnel3,-0.011299999999999998,4.313333
CHANnel3,-0.011200000000000002,4.340533
CHANnel3,-0.011099999999999999,4.304266
CHANnel3,-0.011000000000000003,4.317866
CHANnel3,-0.0109,4.3632
CHANnel3,-0.010800000000000004,4.317866
CHANnel3,-0.010700000000000001,4.3632
CHANnel3,-0.010599999999999998,4.3224
CHANnel3,-0.010500000000000002,4.367733
CHANnel3,-0.0104,4.3632
CHANnel3,-0.010300000000000004,4.295199
CHANnel3,-0.0102,4.313333
CHANnel3,-0.010099999999999998,4.254666
CHANnel3,-0.010000000000000002,4.258933
CHANnel3,-0.009899999999999999,4.299733
CHANnel3,-0.009800000000000003,4.295199
CHANnel3,-0.0097,4.5576
CHANnel3,-0.009599999999999997,4.548533
CHANnel3,-0.009500000000000001,4.666399
CHANnel3,-0.009399999999999999,4.679999
CHANnel3,-0.009300000000000003,4.580266
CHANnel3,-0.0092,4.589333
CHANnel3,-0.009100000000000004,4.5216
CHANnel3,-0.009000000000000001,4.5576
CHANnel3,-0.008899999999999998,4.498933
CHANnel3,-0.008800000000000002,4.5216
CHANnel3,-0.0087,4.421866
CHANnel3,-0.008600000000000003,4.430933
CHANnel3,-0.0085,4.372266
CHANnel3,-0.008399999999999998,4.340533
CHANnel3,-0.008300000000000002,4.390399
CHANnel3,-0.008199999999999999,4.345066
CHANnel3,-0.008100000000000003,4.3768
CHANnel3,-0.008,4.345066
CHANnel3,-0.007899999999999997,4.385866
CHANnel3,-0.007800000000000001,4.340533
CHANnel3,-0.0076999999999999985,4.385866
CHANnel3,-0.007600000000000003,4.349599
CHANnel3,-0.0075,4.399466
CHANnel3,-0.007400000000000004,4.381333
CHANnel3,-0.007300000000000001,4.453599
CHANnel3,-0.007199999999999998,4.430933
CHANnel3,-0.007100000000000002,4.5216
CHANnel3,-0.006999999999999999,4.485333
CHANnel3,-0.006900000000000003,4.562133
CHANnel3,-0.0068000000000000005,4.530666
CHANnel3,-0.006699999999999998,4.5848
CHANnel3,-0.006600000000000002,4.5576
CHANnel3,-0.006499999999999999,4.616533
CHANnel3,-0.006400000000000003,4.634666
CHANnel3,-0.0063,4.4944
CHANnel3,-0.006200000000000004,4.489866
CHANnel3,-0.006100000000000001,4.313333
CHANnel3,-0.005999999999999998,4.3088
CHANnel3,-0.0059000000000000025,4.254666
CHANnel3,-0.0058,4.263466
CHANnel3,-0.005700000000000004,4.3224
CHANnel3,-0.005600000000000001,4.295199
CHANnel3,-0.005499999999999998,4.354133
CHANnel3,-0.005400000000000002,4.326933
CHANnel3,-0.005299999999999999,4.358666
CHANnel3,-0.005200000000000003,4.367733
CHANnel3,-0.0051,4.317866
CHANnel3,-0.0049999999999999975,4.331466
CHANnel3,-0.004900000000000002,4.3632
CHANnel3,-0.004799999999999999,4.367733
CHANnel3,-0.004700000000000003,4.286133
CHANnel3,-0.0046,4.3088
CHANnel3,-0.004500000000000004,4.258933
CHANnel3,-0.004400000000000001,4.263466
CHANnel3,-0.004299999999999998,4.3088
CHANnel3,-0.004200000000000002,4.290666
CHANnel3,-0.0040999999999999995,4.5576
CHANnel3,-0.0040000000000000036,4.589333
CHANnel3,-0.0039000000000000007,4.689066
CHANnel3,-0.003799999999999998,4.657333
CHANnel3,-0.003700000000000002,4.589333
CHANnel3,-0.003599999999999999,4.589333
CHANnel3,-0.003500000000000003,4.539733
CHANnel3,-0.0034000000000000002,4.5576
CHANnel3,-0.0032999999999999974,4.503466
CHANnel3,-0.0032000000000000015,4.5216
CHANnel3,-0.0030999999999999986,4.435466
CHANnel3,-0.0030000000000000027,4.458133
CHANnel3,-0.0029,4.390399
CHANnel3,-0.002800000000000004,4.403733
CHANnel3,-0.002700000000000001,4.340533
CHANnel3,-0.002599999999999998,4.399466
CHANnel3,-0.0025000000000000022,4.354133
CHANnel3,-0.0023999999999999994,4.354133
CHANnel3,-0.0023000000000000034,4.399466
CHANnel3,-0.0022000000000000006,4.349599
CHANnel3,-0.0020999999999999977,4.390399
CHANnel3,-0.0020000000000000018,4.367733
CHANnel3,-0.001899999999999999,4.430933
CHANnel3,-0.001800000000000003,4.421866
CHANnel3,-0.0017000000000000001,4.485333
CHANnel3,-0.0015999999999999973,4.476266
CHANnel3,-0.0015000000000000013,4.548533
CHANnel3,-0.0013999999999999985,4.526133
CHANnel3,-0.0013000000000000025,4.566666
CHANnel3,-0.0011999999999999997,4.548533
CHANnel3,-0.0011000000000000038,4.621066
CHANnel3,-0.0010000000000000009,4.602933
CHANnel3,-0.000899999999999998,4.679999
CHANnel3,-0.0008000000000000021,4.657333
CHANnel3,-0.0006999999999999992,4.458133
CHANnel3,-0.0006000000000000033,4.444533
CHANnel3,-0.0005000000000000004,4.290666
CHANnel3,-0.0003999999999999976,4.299733
CHANnel3,-0.00030000000000000165,4.263466
CHANnel3,-0.0001999999999999988,4.295199
CHANnel3,-0.00010000000000000286,4.340533
CHANnel3,0.0,4.317866
CHANnel3,0.00010000000000000286,4.3632
CHANnel3,0.0001999999999999988,4.340533
CHANnel3,0.00030000000000000165,4.3768
CHANnel3,0.0003999999999999976,4.390399
CHANnel3,0.0005000000000000004,4.331466
CHANnel3,0.0005999999999999964,4.381333
CHANnel3,0.0006999999999999992,4.3224
CHANnel3,0.0008000000000000021,4.3768
CHANnel3,0.000899999999999998,4.3088
CHANnel3,0.0010000000000000009,4.340533
CHANnel3,0.0010999999999999968,4.277066
CHANnel3,0.0011999999999999997,4.299733
CHANnel3,0.0013000000000000025,4.254666
CHANnel3,0.0013999999999999985,4.272533
CHANnel3,0.0015000000000000013,4.5352
CHANnel3,0.0015999999999999973,4.544266
CHANnel3,0.0017000000000000001,4.670933
CHANnel3,0.001800000000000003,4.679999
CHANnel3,0.001899999999999999,4.593866
CHANnel3,0.0020000000000000018,4.612
CHANnel3,0.0020999999999999977,4.5216
CHANnel3,0.0022000000000000006,4.5216
CHANnel3,0.0022999999999999965,4.562133
CHANnel3,0.0023999999999999994,4.5352
CHANnel3,0.0025000000000000022,4.467199
CHANnel3,0.002599999999999998,4.462666
CHANnel3,0.002700000000000001,4.390399
CHANnel3,0.002799999999999997,4.408266
CHANnel3,0.0029,4.358666
CHANnel3,0.0030000000000000027,4.399466
CHANnel3,0.0030999999999999986,4.3632
CHANnel3,0.0032000000000000015,4.390399
CHANnel3,0.0032999999999999974,4.354133
CHANnel3,0.0034000000000000002,4.3632
CHANnel3,0.003500000000000003,4.408266
CHANnel3,0.003599999999999999,4.390399
CHANnel3,0.003700000000000002,4.467199
CHANnel3,0.003799999999999998,4.435466
CHANnel3,0.0039000000000000007,4.5352
CHANnel3,0.003999999999999997,4.489866
CHANnel3,0.0040999999999999995,4.544266
CHANnel3,0.004200000000000002,4.5216
CHANnel3,0.004299999999999998,4.593866
CHANnel3,0.004400000000000001,4.5576
CHANnel3,0.004499999999999997,4.634666
CHANnel3,0.0046,4.679999
CHANnel3,0.004700000000000003,4.625599
CHANnel3,0.004799999999999999,4.634666
CHANnel3,0.004900000000000002,4.354133
CHANnel3,0.0049999999999999975,4.340533
CHANnel3,0.0051,4.268
CHANnel3,0.005200000000000003,4.250133
CHANnel3,0.005299999999999999,4.313333
CHANnel3,0.005400000000000002,4.290666
CHANnel3,0.005499999999999998,4.345066
CHANnel3,0.005600000000000001,4.331466
CHANnel3,0.005699999999999997,4.3768
CHANnel3,0.0058,4.335999
CHANnel3,0.0059000000000000025,4.390399
CHANnel3,0.005999999999999998,4.381333
CHANnel3,0.006100000000000001,4.326933
CHANnel3,0.006199999999999997,4.3768
CHANnel3,0.0063,4.340533
CHANnel3,0.006400000000000003,4.3224
CHANnel3,0.006499999999999999,4.367733
CHANnel3,0.006600000000000002,4.331466
CHANnel3,0.006699999999999998,4.277066
CHANnel3,0.0068000000000000005,4.313333
CHANnel3,0.006900000000000003,4.254666
CHANnel3,0.006999999999999999,4.272533
CHANnel3,0.007100000000000002,4.4264
CHANnel3,0.007199999999999998,4.421866
CHANnel3,0.007300000000000001,4.6392
CHANnel3,0.007399999999999997,4.657333
CHANnel3,0.0075,4.616533
CHANnel3,0.007600000000000003,4.634666
CHANnel3,0.0076999999999999985,4.544266
CHANnel3,0.007800000000000001,4.562133
CHANnel3,0.007899999999999997,4.512533
CHANnel3,0.008,4.544266
CHANnel3,0.008100000000000003,4.4808
CHANnel3,0.008199999999999999,4.503466
CHANnel3,0.008300000000000002,4.4264
CHANnel3,0.008399999999999998,4.44
CHANnel3,0.0085,4.385866
CHANnel3,0.008600000000000003,4.4264
CHANnel3,0.0087,4.381333
CHANnel3,0.008800000000000002,4.3768
CHANnel3,0.008899999999999998,4.421866
CHANnel3,0.009000000000000001,4.385866
CHANnel3,0.009099999999999997,4.412799
CHANnel3,0.0092,4.408266
CHANnel3,0.009300000000000003,4.498933
CHANnel3,0.009399999999999999,4.458133
CHANnel3,0.009500000000000001,4.526133
CHANnel3,0.009599999999999997,4.503466
CHANnel3,0.0097,4.548533
CHANnel3,0.009800000000000003,4.5216
CHANnel3,0.009899999999999999,4.612
CHANnel3,0.010000000000000002,4.5984
CHANnel3,0.010099999999999998,4.661866
CHANnel3,0.0102,4.661866
CHANnel3,0.010299999999999997,4.5352
CHANnel3,0.0104,4.503466
CHANnel3,0.010500000000000002,4.272533
CHANnel3,0.010599999999999998,4.250133
CHANnel3,0.010700000000000001,4.299733
CHANnel3,0.010799999999999997,4.254666
CHANnel3,0.0109,4.331466
CHANnel3,0.011000000000000003,4.317866
CHANnel3,0.011099999999999999,4.367733
CHANnel3,0.011200000000000002,4.3224
CHANnel3,0.011299999999999998,4.372266
CHANnel3,0.0114,4.372266
CHANnel3,0.011500000000000003,4.340533
CHANnel3,0.0116,4.349599
CHANnel3,0.011700000000000002,4.390399
CHANnel3,0.011799999999999998,4.345066
CHANnel3,0.0119,4.394933
CHANnel3,0.011999999999999997,4.381333
CHANnel3,0.0121,4.317866
CHANnel3,0.012200000000000003,4.358666
CHANnel3,0.012299999999999998,4.295199
CHANnel3,0.012400000000000001,4.335999
CHANnel3,0.012499999999999997,4.268
CHANnel3,0.0126,4.250133
CHANnel3,0.012700000000000003,4.381333
CHANnel3,0.012800000000000006,4.3768
CHANnel3,0.012899999999999995,4.602933
CHANnel3,0.012999999999999998,4.593866
CHANnel3,0.0131,4.666399
CHANnel3,0.013200000000000003,4.648266
CHANnel3,0.013300000000000006,4.5352
CHANnel3,0.013399999999999995,4.571199
CHANnel3,0.013499999999999998,4.512533
CHANnel3,0.013600000000000001,4.548533
CHANnel3,0.013700000000000004,4.503466
CHANnel3,0.013800000000000007,4.5216
CHANnel3,0.013899999999999996,4.453599
CHANnel3,0.013999999999999999,4.471733
CHANnel3,0.014100000000000001,4.412799
CHANnel3,0.014200000000000004,4.399466
CHANnel3,0.014300000000000007,4.44
CHANnel3,0.014399999999999996,4.435466
CHANnel3,0.014499999999999999,4.394933
CHANnel3,0.014600000000000002,4.412799
CHANnel3,0.014700000000000005,4.458133
CHANnel3,0.014799999999999994,4.444533
CHANnel3,0.014899999999999997,4.5216
CHANnel3,0.015,4.512533
CHANnel3,0.015100000000000002,4.544266
CHANnel3,0.015200000000000005,4.512533
CHANnel3,0.015299999999999994,4.5576
CHANnel3,0.015399999999999997,4.544266
CHANnel3,0.0155,4.625599
CHANnel3,0.015600000000000003,4.621066
CHANnel3,0.015700000000000006,4.666399
CHANnel3,0.015799999999999995,4.657333
CHANnel3,0.015899999999999997,4.417333
CHANnel3,0.016,4.430933
CHANnel3,0.016100000000000003,4.272533
CHANnel3,0.016200000000000006,4.258933
CHANnel3,0.016299999999999995,4.313333
CHANnel3,0.016399999999999998,4.286133
CHANnel3,0.0165,4.367733
CHANnel3,0.016600000000000004,4.335999
CHANnel3,0.016700000000000007,4.372266
CHANnel3,0.016799999999999995,4.340533
CHANnel3,0.0169,4.390399
CHANnel3,0.017,4.358666
CHANnel3,0.017100000000000004,4.399466
CHANnel3,0.017200000000000007,4.399466
CHANnel3,0.017299999999999996,4.367733
CHANnel3,0.0174,4.408266
CHANnel3,0.0175,4.354133
CHANnel3,0.017600000000000005,4.385866
CHANnel3,0.017700000000000007,4.331466
CHANnel3,0.017799999999999996,4.358666
CHANnel3,0.0179,4.3224
CHANnel3,0.018000000000000002,4.345066
CHANnel3,0.018100000000000005,4.2816
CHANnel3,0.018199999999999994,4.254666
CHANnel3,0.018299999999999997,4.358666
CHANnel3,0.0184,4.349599
CHANnel3,0.018500000000000003,4.544266
CHANnel3,0.018600000000000005,4.5576
CHANnel3,0.018699999999999994,4.657333
CHANnel3,0.018799999999999997,4.666399
CHANnel3,0.0189,4.566666
CHANnel3,0.019000000000000003,4.580266
CHANnel3,0.019100000000000006,4.5216
CHANnel3,0.019199999999999995,4.5576
CHANnel3,0.019299999999999998,4.498933
CHANnel3,0.0194,4.5352
CHANnel3,0.019500000000000003,4.471733
CHANnel3,0.019600000000000006,4.485333
CHANnel3,0.019699999999999995,4.458133
CHANnel3,0.019799999999999998,4.4808
CHANnel3,0.0199,4.412799
CHANnel3,0.020000000000000004,4.430933
CHANnel3,0.020100000000000007,4.467199
CHANnel3,0.020199999999999996,4.444533
CHANnel3,0.0203,4.498933
CHANnel3,0.0204,4.476266
CHANnel3,0.020500000000000004,4.548533
CHANnel3,0.020600000000000007,4.5216
CHANnel3,0.020699999999999996,4.5576
CHANnel3,0.0208,4.5352
CHANnel3,0.020900000000000002,4.575733
CHANnel3,0.021000000000000005,4.5576
CHANnel3,0.021099999999999994,4.6392
CHANnel3,0.021199999999999997,4.670933
CHANnel3,0.0213,4.593866
CHANnel3,0.021400000000000002,4.621066
CHANnel3,0.021500000000000005,4.3632
CHANnel3,0.021599999999999994,4.3632
CHANnel3,0.021699999999999997,4.254666
CHANnel3,0.0218,4.2816
CHANnel3,0.021900000000000003,4.326933
CHANnel3,0.022000000000000006,4.3088
CHANnel3,0.022099999999999995,4.3632
CHANnel3,0.022199999999999998,4.331466
CHANnel3,0.0223,4.3768
CHANnel3,0.022400000000000003,4.354133
CHANnel3,0.022500000000000006,4.394933
CHANnel3,0.022599999999999995,4.3632
CHANnel3,0.022699999999999998,4.412799
CHANnel3,0.0228,4.3632
CHANnel3,0.022900000000000004,4.412799
CHANnel3,0.023000000000000007,4.3632
CHANnel3,0.023099999999999996,4.408266
CHANnel3,0.0232,4.390399
CHANnel3,0.0233,4.331466
CHANnel3,0.023400000000000004,4.3768
CHANnel3,0.023500000000000007,4.3224
CHANnel3,0.023599999999999996,4.354133
CHANnel3,0.0237,4.286133
CHANnel3,0.0238,4.3088
CHANnel3,0.023900000000000005,4.250133
CHANnel3,0.024000000000000007,4.286133
CHANnel3,0.024099999999999996,4.471733
CHANnel3,0.0242,4.471733
CHANnel3,0.024300000000000002,4.657333
CHANnel3,0.024400000000000005,4.657333
CHANnel3,0.024499999999999994,4.575733
CHANnel3,0.024599999999999997,4.580266
CHANnel3,0.0247,4.530666
CHANnel3,0.024800000000000003,4.553066
CHANnel3,0.024900000000000005,4.512533
CHANnel3,0.024999999999999994,4.5352
CHANnel3,0.025099999999999997,4.489866
CHANnel3,0.0252,4.517066
CHANnel3,0.025300000000000003,4.458133
CHANnel3,0.025400000000000006,4.485333
CHANnel3,0.025499999999999995,4.453599
CHANnel3,0.025599999999999998,4.453599
CHANnel3,0.0257,4.4944
CHANnel3,0.025800000000000003,4.467199
CHANnel3,0.025900000000000006,4.512533
CHANnel3,0.025999999999999995,4.498933
CHANnel3,0.026099999999999998,4.5352
CHANnel3,0.0262,4.503466
CHANnel3,0.026300000000000004,4.553066
CHANnel3,0.026400000000000007,4.5216
CHANnel3,0.026499999999999996,4.602933
CHANnel3,0.0266,4.5848
CHANnel3,0.0267,4.657333
CHANnel3,0.026800000000000004,4.661866
CHANnel3,0.026900000000000007,4.566666
CHANnel3,0.026999999999999996,4.544266
CHANnel3,0.0271,4.286133
CHANnel3,0.027200000000000002,4.254666
CHANnel3,0.027300000000000005,4.3224
CHANnel3,0.027400000000000008,4.277066
CHANnel3,0.027499999999999997,4.340533
CHANnel3,0.0276,4.326933
CHANnel3,0.027700000000000002,4.3768
CHANnel3,0.027800000000000005,4.390399
CHANnel3,0.027899999999999994,4.345066
CHANnel3,0.027999999999999997,4.408266
CHANnel3,0.0281,4.3768
CHANnel3,0.028200000000000003,4.430933
CHANnel3,0.028300000000000006,4.385866
CHANnel3,0.028399999999999995,4.430933
CHANnel3,0.028499999999999998,4.381333
CHANnel3,0.0286,4.4264
CHANnel3,0.028700000000000003,4.3768
CHANnel3,0.028800000000000006,4.385866
CHANnel3,0.028899999999999995,4.345066
CHANnel3,0.028999999999999998,4.3768
CHANnel3,0.0291,4.326933
CHANnel3,0.029200000000000004,4.358666
CHANnel3,0.029300000000000007,4.295199
CHANnel3,0.029399999999999996,4.250133
CHANnel3,0.0295,4.3088
CHANnel3,0.0296,4.286133
