Channel,Time (s),Voltage (V)
CHANnel3,-0.039900000000000005,3.132266
CHANnel3,-0.0398,3.159466
CHANnel3,-0.0397,3.096266
CHANnel3,-0.0396,3.100533
CHANnel3,-0.0395,2.996533
CHANnel3,-0.039400000000000004,2.987466
CHANnel3,-0.0393,3.041866
CHANnel3,-0.0392,3.0056
CHANnel3,-0.0391,3.069066
CHANnel3,-0.039,3.069066
CHANnel3,-0.038900000000000004,2.996533
CHANnel3,-0.0388,3.023733
CHANnel3,-0.0387,2.987466
CHANnel3,-0.0386,2.987466
CHANnel3,-0.038500000000000006,3.0872
CHANnel3,-0.038400000000000004,3.078133
CHANnel3,-0.0383,3.159466
CHANnel3,-0.038200000000000005,3.118666
CHANnel3,-0.0381,3.164
CHANnel3,-0.038000000000000006,3.164
CHANnel3,-0.0379,3.118666
CHANnel3,-0.0378,3.168533
CHANnel3,-0.037700000000000004,3.114133
CHANnel3,-0.0376,3.1096
CHANnel3,-0.037500000000000006,3.159466
CHANnel3,-0.0374,3.082666
CHANnel3,-0.0373,3.145866
CHANnel3,-0.037200000000000004,3.105066
CHANnel3,-0.0371,3.0192
CHANnel3,-0.037000000000000005,3.0464
CHANnel3,-0.0369,2.9784
CHANnel3,-0.0368,2.987466
CHANnel3,-0.0367,3.06
CHANnel3,-0.0366,3.0736
CHANnel3,-0.036500000000000005,3.028266
CHANnel3,-0.0364,3.055466
CHANnel3,-0.0363,2.987466
CHANnel3,-0.0362,3.0056
CHANnel3,-0.0361,3.096266
CHANnel3,-0.036000000000000004,3.0872
CHANnel3,-0.0359,3.132266
CHANnel3,-0.0358,3.141333
CHANnel3,-0.0357,3.100533
CHANnel3,-0.0356,3.0736
CHANnel3,-0.035500000000000004,3.1096
CHANnel3,-0.0354,3.0736
CHANnel3,-0.0353,3.114133
CHANnel3,-0.0352,3.078133
CHANnel3,-0.035100000000000006,3.114133
CHANnel3,-0.035,3.118666
CHANnel3,-0.0349,3.078133
CHANnel3,-0.034800000000000005,3.1232
CHANnel3,-0.0347,3.064533
CHANnel3,-0.034600000000000006,3.0736
CHANnel3,-0.0345,3.1232
CHANnel3,-0.0344,3.0872
CHANnel3,-0.0343,3.127733
CHANnel3,-0.0342,3.141333
CHANnel3,-0.034100000000000005,3.1096
CHANnel3,-0.034,3.154933
CHANnel3,-0.0339,3.028266
CHANnel3,-0.033800000000000004,3.037333
CHANnel3,-0.0337,2.987466
CHANnel3,-0.033600000000000005,2.992
CHANnel3,-0.0335,3.064533
CHANnel3,-0.0334,3.0736
CHANnel3,-0.0333,3.0328
CHANnel3,-0.0332,3.050933
CHANnel3,-0.033100000000000004,2.982933
CHANnel3,-0.033,2.973866
CHANnel3,-0.0329,3.050933
CHANnel3,-0.0328,3.050933
CHANnel3,-0.03270000000000001,3.1232
CHANnel3,-0.032600000000000004,3.1096
CHANnel3,-0.0325,3.154933
CHANnel3,-0.0324,3.159466
CHANnel3,-0.0323,3.118666
CHANnel3,-0.032200000000000006,3.159466
CHANnel3,-0.032100000000000004,3.118666
CHANnel3,-0.032,3.159466
CHANnel3,-0.0319,3.1096
CHANnel3,-0.0318,3.154933
CHANnel3,-0.031700000000000006,3.078133
CHANnel3,-0.0316,3.096266
CHANnel3,-0.0315,2.987466
CHANnel3,-0.0314,2.9784
CHANnel3,-0.0313,3.064533
CHANnel3,-0.031200000000000002,3.0192
CHANnel3,-0.031100000000000003,3.0872
CHANnel3,-0.031000000000000003,3.0736
CHANnel3,-0.0309,3.0192
CHANnel3,-0.0308,3.028266
CHANnel3,-0.0307,2.973866
CHANnel3,-0.030600000000000002,3.014666
CHANnel3,-0.030500000000000003,3.1232
CHANnel3,-0.030400000000000003,3.100533
CHANnel3,-0.0303,3.141333
CHANnel3,-0.0302,3.1368
CHANnel3,-0.030100000000000002,3.0736
CHANnel3,-0.030000000000000002,3.069066
CHANnel3,-0.029900000000000003,3.105066
CHANnel3,-0.0298,3.0736
CHANnel3,-0.0297,3.1232
CHANnel3,-0.0296,3.127733
CHANnel3,-0.029500000000000002,3.082666
CHANnel3,-0.029400000000000003,3.06
CHANnel3,-0.029300000000000003,3.159466
CHANnel3,-0.0292,3.168533
CHANnel3,-0.0291,3.114133
CHANnel3,-0.029,3.145866
CHANnel3,-0.028900000000000002,3.100533
CHANnel3,-0.028800000000000003,3.132266
CHANnel3,-0.028700000000000003,3.096266
CHANnel3,-0.0286,3.145866
CHANnel3,-0.0285,3.105066
CHANnel3,-0.0284,3.132266
CHANnel3,-0.028300000000000002,3.0328
CHANnel3,-0.028200000000000003,3.0464
CHANnel3,-0.028100000000000003,2.982933
CHANnel3,-0.028,2.996533
CHANnel3,-0.0279,3.055466
CHANnel3,-0.027800000000000002,3.078133
CHANnel3,-0.027700000000000002,3.028266
CHANnel3,-0.027600000000000003,3.055466
CHANnel3,-0.0275,2.987466
CHANnel3,-0.0274,2.982933
CHANnel3,-0.0273,3.0192
CHANnel3,-0.027200000000000002,3.028266
CHANnel3,-0.027100000000000003,3.100533
CHANnel3,-0.027000000000000003,3.078133
CHANnel3,-0.0269,3.1368
CHANnel3,-0.0268,3.1096
CHANnel3,-0.0267,3.141333
CHANnel3,-0.026600000000000002,3.1504
CHANnel3,-0.026500000000000003,3.1096
CHANnel3,-0.026400000000000003,3.145866
CHANnel3,-0.0263,3.096266
CHANnel3,-0.0262,3.132266
CHANnel3,-0.0261,3.050933
CHANnel3,-0.026000000000000002,3.0464
CHANnel3,-0.025900000000000003,2.969333
CHANnel3,-0.0258,2.9784
CHANnel3,-0.0257,3.0328
CHANnel3,-0.0256,3.010133
CHANnel3,-0.025500000000000002,3.078133
CHANnel3,-0.025400000000000002,3.0736
CHANnel3,-0.025300000000000003,3.010133
CHANnel3,-0.0252,2.987466
CHANnel3,-0.0251,3.041866
CHANnel3,-0.025,3.050933
CHANnel3,-0.024900000000000002,3.127733
CHANnel3,-0.024800000000000003,3.154933
CHANnel3,-0.024700000000000003,3.1096
CHANnel3,-0.0246,3.118666
CHANnel3,-0.0245,3.0736
CHANnel3,-0.0244,3.0736
CHANnel3,-0.024300000000000002,3.118666
CHANnel3,-0.024200000000000003,3.069066
CHANnel3,-0.0241,3.132266
CHANnel3,-0.024,3.091733
CHANnel3,-0.0239,3.145866
CHANnel3,-0.0238,3.154933
CHANnel3,-0.023700000000000002,3.100533
CHANnel3,-0.023600000000000003,3.127733
CHANnel3,-0.0235,3.091733
CHANnel3,-0.0234,3.1096
CHANnel3,-0.0233,3.0736
CHANnel3,-0.023200000000000002,3.0736
CHANnel3,-0.023100000000000002,3.114133
CHANnel3,-0.023000000000000003,3.091733
CHANnel3,-0.0229,3.1368
CHANnel3,-0.0228,3.127733
CHANnel3,-0.0227,3.041866
CHANnel3,-0.022600000000000002,3.041866
CHANnel3,-0.022500000000000003,2.987466
CHANnel3,-0.0224,2.987466
CHANnel3,-0.0223,3.069066
CHANnel3,-0.0222,3.082666
CHANnel3,-0.0221,3.0328
CHANnel3,-0.022000000000000002,3.064533
CHANnel3,-0.021900000000000003,2.987466
CHANnel3,-0.0218,2.982933
CHANnel3,-0.0217,3.023733
CHANnel3,-0.0216,3.028266
CHANnel3,-0.021500000000000002,3.096266
CHANnel3,-0.021400000000000002,3.0872
CHANnel3,-0.021300000000000003,3.132266
CHANnel3,-0.0212,3.154933
CHANnel3,-0.0211,3.096266
CHANnel3,-0.021,3.0872
CHANnel3,-0.020900000000000002,3.1368
CHANnel3,-0.020800000000000003,3.154933
CHANnel3,-0.0207,3.091733
CHANnel3,-0.0206,3.100533
CHANnel3,-0.0205,3.010133
CHANnel3,-0.0204,3.028266
CHANnel3,-0.020300000000000002,2.987466
CHANnel3,-0.020200000000000003,2.973866
CHANnel3,-0.0201,3.06
CHANnel3,-0.02,3.0736
CHANnel3,-0.0199,3.037333
CHANnel3,-0.0198,3.055466
CHANnel3,-0.019700000000000002,3.001066
CHANnel3,-0.019600000000000003,2.982933
CHANnel3,-0.0195,3.082666
CHANnel3,-0.0194,3.078133
CHANnel3,-0.0193,3.141333
CHANnel3,-0.019200000000000002,3.145866
CHANnel3,-0.019100000000000002,3.096266
CHANnel3,-0.019000000000000003,3.1232
CHANnel3,-0.0189,3.0736
CHANnel3,-0.0188,3.064533
CHANnel3,-0.0187,3.1232
CHANnel3,-0.0186,3.100533
CHANnel3,-0.018500000000000003,3.145866
CHANnel3,-0.0184,3.105066
CHANnel3,-0.018300000000000004,3.145866
CHANnel3,-0.0182,3.154933
CHANnel3,-0.018099999999999998,3.100533
CHANnel3,-0.018000000000000002,3.145866
CHANnel3,-0.0179,3.1096
CHANnel3,-0.017800000000000003,3.1232
CHANnel3,-0.0177,3.0736
CHANnel3,-0.017600000000000005,3.064533
CHANnel3,-0.0175,3.1096
CHANnel3,-0.0174,3.091733
CHANnel3,-0.017300000000000003,3.132266
CHANnel3,-0.0172,3.145866
CHANnel3,-0.017100000000000004,3.055466
CHANnel3,-0.017,3.078133
CHANnel3,-0.0169,2.987466
CHANnel3,-0.016800000000000002,2.982933
CHANnel3,-0.0167,3.0464
CHANnel3,-0.016600000000000004,3.041866
CHANnel3,-0.0165,3.078133
CHANnel3,-0.016399999999999998,3.055466
CHANnel3,-0.016300000000000002,3.001066
CHANnel3,-0.0162,3.028266
CHANnel3,-0.016100000000000003,2.982933
CHANnel3,-0.016,3.010133
CHANnel3,-0.015900000000000004,3.091733
CHANnel3,-0.0158,3.078133
CHANnel3,-0.0157,3.127733
CHANnel3,-0.015600000000000003,3.1096
CHANnel3,-0.0155,3.1368
CHANnel3,-0.015400000000000004,3.132266
CHANnel3,-0.015300000000000001,3.100533
CHANnel3,-0.015199999999999998,3.141333
CHANnel3,-0.015100000000000002,3.091733
CHANnel3,-0.015,3.096266
CHANnel3,-0.014900000000000004,3.0192
CHANnel3,-0.0148,3.0192
CHANnel3,-0.014699999999999998,2.987466
CHANnel3,-0.014600000000000002,3.0056
CHANnel3,-0.014499999999999999,3.064533
CHANnel3,-0.014400000000000003,3.078133
CHANnel3,-0.0143,3.028266
CHANnel3,-0.014200000000000004,3.055466
CHANnel3,-0.014100000000000001,2.996533
CHANnel3,-0.013999999999999999,2.987466
CHANnel3,-0.013900000000000003,3.096266
CHANnel3,-0.0138,3.078133
CHANnel3,-0.013700000000000004,3.1368
CHANnel3,-0.013600000000000001,3.132266
CHANnel3,-0.013499999999999998,3.0736
CHANnel3,-0.013400000000000002,3.105066
CHANnel3,-0.0133,3.0736
CHANnel3,-0.013200000000000003,3.064533
CHANnel3,-0.0131,3.1368
CHANnel3,-0.012999999999999998,3.100533
CHANnel3,-0.012900000000000002,3.154933
CHANnel3,-0.012799999999999999,3.1096
CHANnel3,-0.012700000000000003,3.145866
CHANnel3,-0.0126,3.154933
CHANnel3,-0.012500000000000004,3.1096
CHANnel3,-0.012400000000000001,3.141333
CHANnel3,-0.012299999999999998,3.096266
CHANnel3,-0.012200000000000003,3.118666
CHANnel3,-0.0121,3.064533
CHANnel3,-0.012000000000000004,3.055466
CHANnel3,-0.0119,3.100533
CHANnel3,-0.011799999999999998,3.064533
CHANnel3,-0.011700000000000002,3.141333
CHANnel3,-0.0116,3.164
CHANnel3,-0.011500000000000003,3.037333
CHANnel3,-0.0114,3.069066
CHANnel3,-0.011299999999999998,2.992
CHANnel3,-0.011200000000000002,2.987466
CHANnel3,-0.011099999999999999,3.041866
CHANnel3,-0.011000000000000003,3.023733
CHANnel3,-0.0109,3.064533
CHANnel3,-0.010800000000000004,3.064533
CHANnel3,-0.010700000000000001,2.996533
CHANnel3,-0.010599999999999998,3.028266
CHANnel3,-0.010500000000000002,2.982933
CHANnel3,-0.0104,3.0056
CHANnel3,-0.010300000000000004,3.091733
CHANnel3,-0.0102,3.078133
CHANnel3,-0.010099999999999998,3.127733
CHANnel3,-0.010000000000000002,3.0872
CHANnel3,-0.009899999999999999,3.141333
CHANnel3,-0.009800000000000003,3.127733
CHANnel3,-0.0097,3.0736
CHANnel3,-0.009599999999999997,3.1232
CHANnel3,-0.009500000000000001,3.078133
CHANnel3,-0.009399999999999999,3.0872
CHANnel3,-0.009300000000000003,2.996533
CHANnel3,-0.0092,2.982933
CHANnel3,-0.009100000000000004,3.037333
CHANnel3,-0.009000000000000001,3.001066
CHANnel3,-0.008899999999999998,3.055466
CHANnel3,-0.008800000000000002,3.069066
CHANnel3,-0.0087,3.0192
CHANnel3,-0.008600000000000003,3.0328
CHANnel3,-0.0085,2.973866
CHANnel3,-0.008399999999999998,2.987466
CHANnel3,-0.008300000000000002,3.105066
CHANnel3,-0.008199999999999999,3.0872
CHANnel3,-0.008100000000000003,3.141333
CHANnel3,-0.008,3.132266
CHANnel3,-0.007899999999999997,3.069066
CHANnel3,-0.007800000000000001,3.069066
CHANnel3,-0.0076999999999999985,3.100533
CHANnel3,-0.007600000000000003,3.082666
CHANnel3,-0.0075,3.1232
CHANnel3,-0.007400000000000004,3.105066
CHANnel3,-0.007300000000000001,3.1504
CHANnel3,-0.007199999999999998,3.145866
CHANnel3,-0.007100000000000002,3.1096
CHANnel3,-0.006999999999999999,3.154933
CHANnel3,-0.006900000000000003,3.114133
CHANnel3,-0.0068000000000000005,3.168533
CHANnel3,-0.006699999999999998,3.105066
CHANnel3,-0.006600000000000002,3.1368
CHANnel3,-0.006499999999999999,3.06
CHANnel3,-0.006400000000000003,3.06
CHANnel3,-0.0063,3.100533
CHANnel3,-0.006200000000000004,3.0736
CHANnel3,-0.006100000000000001,3.141333
CHANnel3,-0.005999999999999998,3.145866
CHANnel3,-0.0059000000000000025,3.050933
CHANnel3,-0.0058,3.064533
CHANnel3,-0.005700000000000004,2.996533
CHANnel3,-0.005600000000000001,2.973866
CHANnel3,-0.005499999999999998,3.041866
CHANnel3,-0.005400000000000002,3.041866
CHANnel3,-0.005299999999999999,3.0736
CHANnel3,-0.005200000000000003,3.055466
CHANnel3,-0.0051,3.0192
CHANnel3,-0.0049999999999999975,2.9784
CHANnel3,-0.004900000000000002,3.028266
CHANnel3,-0.004799999999999999,3.0056
CHANnel3,-0.004700000000000003,3.0872
CHANnel3,-0.0046,3.0736
CHANnel3,-0.004500000000000004,3.1232
CHANnel3,-0.004400000000000001,3.0872
CHANnel3,-0.004299999999999998,3.141333
CHANnel3,-0.004200000000000002,3.132266
CHANnel3,-0.0040999999999999995,3.091733
CHANnel3,-0.0040000000000000036,3.1232
CHANnel3,-0.0039000000000000007,3.055466
CHANnel3,-0.003799999999999998,3.064533
CHANnel3,-0.003700000000000002,2.987466
CHANnel3,-0.003599999999999999,3.028266
CHANnel3,-0.003500000000000003,2.992
CHANnel3,-0.0034000000000000002,2.987466
CHANnel3,-0.0032999999999999974,3.078133
CHANnel3,-0.0032000000000000015,3.064533
CHANnel3,-0.0030999999999999986,3.0192
CHANnel3,-0.0030000000000000027,3.0328
CHANnel3,-0.0029,2.982933
CHANnel3,-0.002800000000000004,2.987466
CHANnel3,-0.002700000000000001,3.100533
CHANnel3,-0.002599999999999998,3.0872
CHANnel3,-0.0025000000000000022,3.141333
CHANnel3,-0.0023999999999999994,3.1504
CHANnel3,-0.0023000000000000034,3.078133
CHANnel3,-0.0022000000000000006,3.100533
CHANnel3,-0.0020999999999999977,3.0736
CHANnel3,-0.0020000000000000018,3.082666
CHANnel3,-0.001899999999999999,3.132266
CHANnel3,-0.001800000000000003,3.100533
CHANnel3,-0.0017000000000000001,3.154933
CHANnel3,-0.0015999999999999973,3.1504
CHANnel3,-0.0015000000000000013,3.105066
CHANnel3,-0.0013999999999999985,3.154933
CHANnel3,-0.0013000000000000025,3.1096
CHANnel3,-0.0011999999999999997,3.145866
CHANnel3,-0.0011000000000000038,3.1096
CHANnel3,-0.0010000000000000009,3.1232
CHANnel3,-0.000899999999999998,3.0464
CHANnel3,-0.0008000000000000021,3.064533
CHANnel3,-0.0006999999999999992,3.1096
CHANnel3,-0.0006000000000000033,3.0736
CHANnel3,-0.0005000000000000004,3.154933
CHANnel3,-0.0003999999999999976,3.141333
CHANnel3,-0.00030000000000000165,3.064533
CHANnel3,-0.0001999999999999988,3.064533
CHANnel3,-0.00010000000000000286,2.987466
CHANnel3,0.0,2.987466
CHANnel3,0.00010000000000000286,3.055466
CHANnel3,0.0001999999999999988,3.078133
CHANnel3,0.00030000000000000165,3.028266
CHANnel3,0.0003999999999999976,3.06
CHANnel3,0.0005000000000000004,3.001066
CHANnel3,0.0005999999999999964,3.0328
CHANnel3,0.0006999999999999992,2.973866
CHANnel3,0.0008000000000000021,2.996533
CHANnel3,0.000899999999999998,3.082666
CHANnel3,0.0010000000000000009,3.078133
CHANnel3,0.0010999999999999968,3.114133
CHANnel3,0.0011999999999999997,3.091733
CHANnel3,0.0013000000000000025,3.1368
CHANnel3,0.0013999999999999985,3.132266
CHANnel3,0.0015000000000000013,3.096266
CHANnel3,0.0015999999999999973,3.118666
CHANnel3,0.0017000000000000001,3.0736
CHANnel3,0.001800000000000003,3.082666
CHANnel3,0.001899999999999999,2.982933
CHANnel3,0.0020000000000000018,3.0192
CHANnel3,0.0020999999999999977,2.973866
CHANnel3,0.0022000000000000006,3.0056
CHANnel3,0.0022999999999999965,3.0736
CHANnel3,0.0023999999999999994,3.078133
CHANnel3,0.0025000000000000022,3.0192
CHANnel3,0.002599999999999998,3.041866
CHANnel3,0.002700000000000001,2.987466
CHANnel3,0.002799999999999997,2.996533
CHANnel3,0.0029,3.118666
CHANnel3,0.0030000000000000027,3.141333
CHANnel3,0.0030999999999999986,3.100533
CHANnel3,0.0032000000000000015,3.132266
CHANnel3,0.0032999999999999974,3.0736
CHANnel3,0.0034000000000000002,3.064533
CHANnel3,0.003500000000000003,3.1096
CHANnel3,0.003599999999999999,3.0872
CHANnel3,0.003700000000000002,3.127733
CHANnel3,0.003799999999999998,3.141333
CHANnel3,0.0039000000000000007,3.1096
CHANnel3,0.003999999999999997,3.154933
CHANnel3,0.0040999999999999995,3.105066
CHANnel3,0.004200000000000002,3.154933
CHANnel3,0.004299999999999998,3.096266
CHANnel3,0.004400000000000001,3.145866
CHANnel3,0.004499999999999997,3.082666
CHANnel3,0.0046,3.1232
CHANnel3,0.004700000000000003,3.064533
CHANnel3,0.004799999999999999,3.0736
CHANnel3,0.004900000000000002,3.1096
CHANnel3,0.0049999999999999975,3.0736
CHANnel3,0.0051,3.154933
CHANnel3,0.005200000000000003,3.1232
CHANnel3,0.005299999999999999,3.0464
CHANnel3,0.005400000000000002,3.050933
CHANnel3,0.005499999999999998,2.987466
CHANnel3,0.005600000000000001,2.987466
CHANnel3,0.005699999999999997,3.064533
CHANnel3,0.0058,3.041866
CHANnel3,0.0059000000000000025,3.069066
CHANnel3,0.005999999999999998,3.064533
CHANnel3,0.006100000000000001,2.987466
CHANnel3,0.006199999999999997,2.9784
CHANnel3,0.0063,3.023733
CHANnel3,0.006400000000000003,3.0056
CHANnel3,0.006499999999999999,3.096266
CHANnel3,0.006600000000000002,3.0736
CHANnel3,0.006699999999999998,3.1232
CHANnel3,0.0068000000000000005,3.078133
CHANnel3,0.006900000000000003,3.118666
CHANnel3,0.006999999999999999,3.0872
CHANnel3,0.007100000000000002,3.141333
CHANnel3,0.007199999999999998,3.127733
CHANnel3,0.007300000000000001,3.055466
CHANnel3,0.007399999999999997,3.055466
CHANnel3,0.0075,2.9648
CHANnel3,0.007600000000000003,2.973866
CHANnel3,0.0076999999999999985,3.028266
CHANnel3,0.007800000000000001,3.0056
CHANnel3,0.007899999999999997,3.0736
CHANnel3,0.008,3.078133
CHANnel3,0.008100000000000003,3.0192
CHANnel3,0.008199999999999999,3.023733
CHANnel3,0.008300000000000002,2.982933
CHANnel3,0.008399999999999998,3.0056
CHANnel3,0.0085,3.114133
CHANnel3,0.008600000000000003,3.091733
CHANnel3,0.0087,3.132266
CHANnel3,0.008800000000000002,3.127733
CHANnel3,0.008899999999999998,3.06
CHANnel3,0.009000000000000001,3.064533
CHANnel3,0.009099999999999997,3.1096
CHANnel3,0.0092,3.096266
CHANnel3,0.009300000000000003,3.1368
CHANnel3,0.009399999999999999,3.145866
CHANnel3,0.009500000000000001,3.096266
CHANnel3,0.009599999999999997,3.145866
CHANnel3,0.0097,3.105066
CHANnel3,0.009800000000000003,3.154933
CHANnel3,0.009899999999999999,3.096266
CHANnel3,0.010000000000000002,3.1368
CHANnel3,0.010099999999999998,3.096266
CHANnel3,0.0102,3.100533
CHANnel3,0.010299999999999997,3.064533
CHANnel3,0.0104,3.064533
CHANnel3,0.010500000000000002,3.127733
CHANnel3,0.010599999999999998,3.154933
CHANnel3,0.010700000000000001,3.091733
CHANnel3,0.010799999999999997,3.1232
CHANnel3,0.0109,3.028266
CHANnel3,0.011000000000000003,3.0328
CHANnel3,0.011099999999999999,2.973866
CHANnel3,0.011200000000000002,2.992
CHANnel3,0.011299999999999998,3.078133
CHANnel3,0.0114,3.069066
CHANnel3,0.011500000000000003,3.041866
CHANnel3,0.0116,3.055466
CHANnel3,0.011700000000000002,2.987466
CHANnel3,0.011799999999999998,2.982933
CHANnel3,0.0119,3.041866
CHANnel3,0.011999999999999997,3.0056
CHANnel3,0.0121,3.078133
CHANnel3,0.012200000000000003,3.0736
CHANnel3,0.012299999999999998,3.1232
CHANnel3,0.012400000000000001,3.127733
CHANnel3,0.012499999999999997,3.0736
CHANnel3,0.0126,3.091733
CHANnel3,0.012700000000000003,3.1232
CHANnel3,0.012800000000000006,3.114133
CHANnel3,0.012899999999999995,3.050933
CHANnel3,0.012999999999999998,3.041866
CHANnel3,0.0131,2.9648
CHANnel3,0.013200000000000003,2.982933
CHANnel3,0.013300000000000006,3.0192
CHANnel3,0.013399999999999995,3.0056
CHANnel3,0.013499999999999998,3.0736
CHANnel3,0.013600000000000001,3.064533
CHANnel3,0.013700000000000004,3.0192
CHANnel3,0.013800000000000007,3.028266
CHANnel3,0.013899999999999996,2.982933
CHANnel3,0.013999999999999999,3.0056
CHANnel3,0.014100000000000001,3.127733
CHANnel3,0.014200000000000004,3.0872
CHANnel3,0.014300000000000007,3.141333
CHANnel3,0.014399999999999996,3.132266
CHANnel3,0.014499999999999999,3.078133
CHANnel3,0.014600000000000002,3.1096
CHANnel3,0.014700000000000005,3.078133
CHANnel3,0.014799999999999994,3.082666
CHANnel3,0.014899999999999997,3.154933
CHANnel3,0.015,3.154933
CHANnel3,0.015100000000000002,3.105066
CHANnel3,0.015200000000000005,3.154933
CHANnel3,0.015299999999999994,3.1096
CHANnel3,0.015399999999999997,3.168533
CHANnel3,0.0155,3.114133
CHANnel3,0.015600000000000003,3.164
CHANnel3,0.015700000000000006,3.100533
CHANnel3,0.015799999999999995,3.127733
CHANnel3,0.015899999999999997,3.0736
CHANnel3,0.016,3.064533
CHANnel3,0.016100000000000003,3.118666
CHANnel3,0.016200000000000006,3.078133
CHANnel3,0.016299999999999995,3.154933
CHANnel3,0.016399999999999998,3.132266
CHANnel3,0.0165,3.064533
CHANnel3,0.016600000000000004,3.050933
CHANnel3,0.016700000000000007,2.992
CHANnel3,0.016799999999999995,2.992
CHANnel3,0.0169,3.0736
CHANnel3,0.017,3.041866
CHANnel3,0.017100000000000004,3.078133
CHANnel3,0.017200000000000007,3.064533
CHANnel3,0.017299999999999996,2.996533
CHANnel3,0.0174,2.982933
CHANnel3,0.0175,3.0328
CHANnel3,0.017600000000000005,3.010133
CHANnel3,0.017700000000000007,3.100533
CHANnel3,0.017799999999999996,3.069066
CHANnel3,0.0179,3.132266
CHANnel3,0.018000000000000002,3.127733
CHANnel3,0.018100000000000005,3.078133
CHANnel3,0.018199999999999994,3.082666
CHANnel3,0.018299999999999997,3.132266
CHANnel3,0.0184,3.114133
CHANnel3,0.018500000000000003,3.010133
CHANnel3,0.018600000000000005,3.064533
CHANnel3,0.018699999999999994,3.0328
CHANnel3,0.018799999999999997,3.0736
CHANnel3,0.0189,3.0328
CHANnel3,0.019000000000000003,3.050933
CHANnel3,0.019100000000000006,3.100533
CHANnel3,0.019199999999999995,3.0872
CHANnel3,0.019299999999999998,3.010133
CHANnel3,0.0194,2.9784
CHANnel3,0.019500000000000003,3.028266
CHANnel3,0.019600000000000006,3.0192
CHANnel3,0.019699999999999995,3.141333
CHANnel3,0.019799999999999998,3.145866
CHANnel3,0.0199,3.091733
CHANnel3,0.020000000000000004,3.1232
CHANnel3,0.020100000000000007,3.069066
CHANnel3,0.020199999999999996,3.0736
CHANnel3,0.0203,3.1232
CHANnel3,0.0204,3.100533
CHANnel3,0.020500000000000004,3.145866
CHANnel3,0.020600000000000007,3.100533
CHANnel3,0.020699999999999996,3.154933
CHANnel3,0.0208,3.164
CHANnel3,0.020900000000000002,3.114133
CHANnel3,0.021000000000000005,3.1096
CHANnel3,0.021099999999999994,3.154933
CHANnel3,0.021199999999999997,3.1368
CHANnel3,0.0213,3.082666
CHANnel3,0.021400000000000002,3.069066
CHANnel3,0.021500000000000005,3.127733
CHANnel3,0.021599999999999994,3.100533
CHANnel3,0.021699999999999997,3.055466
CHANnel3,0.0218,3.0736
CHANnel3,0.021900000000000003,3.154933
CHANnel3,0.022000000000000006,3.132266
CHANnel3,0.022099999999999995,3.050933
CHANnel3,0.022199999999999998,3.055466
CHANnel3,0.0223,2.987466
CHANnel3,0.022400000000000003,2.982933
CHANnel3,0.022500000000000006,3.050933
CHANnel3,0.022599999999999995,3.082666
CHANnel3,0.022699999999999998,3.028266
CHANnel3,0.0228,3.064533
CHANnel3,0.022900000000000004,2.996533
CHANnel3,0.023000000000000007,3.0192
CHANnel3,0.023099999999999996,2.982933
CHANnel3,0.0232,3.010133
CHANnel3,0.0233,3.082666
CHANnel3,0.023400000000000004,3.064533
CHANnel3,0.023500000000000007,3.118666
CHANnel3,0.023599999999999996,3.078133
CHANnel3,0.0237,3.114133
CHANnel3,0.0238,3.1232
CHANnel3,0.023900000000000005,3.0736
CHANnel3,0.024000000000000007,3.118666
CHANnel3,0.024099999999999996,3.0328
CHANnel3,0.0242,3.0328
CHANnel3,0.024300000000000002,2.9784
CHANnel3,0.024400000000000005,2.973866
CHANnel3,0.024499999999999994,3.037333
CHANnel3,0.024599999999999997,3.0328
CHANnel3,0.0247,3.0736
CHANnel3,0.024800000000000003,3.0464
CHANnel3,0.024900000000000005,2.987466
CHANnel3,0.024999999999999994,2.982933
CHANnel3,0.025099999999999997,3.0464
CHANnel3,0.0252,3.0464
CHANnel3,0.025300000000000003,3.141333
CHANnel3,0.025400000000000006,3.141333
CHANnel3,0.025499999999999995,3.0872
CHANnel3,0.025599999999999998,3.064533
CHANnel3,0.0257,3.105066
CHANnel3,0.025800000000000003,3.0736
CHANnel3,0.025900000000000006,3.1096
CHANnel3,0.025999999999999995,3.096266
CHANnel3,0.026099999999999998,3.145866
CHANnel3,0.0262,3.1096
CHANnel3,0.026300000000000004,3.141333
CHANnel3,0.026400000000000007,3.118666
CHANnel3,0.026499999999999996,3.154933
CHANnel3,0.0266,3.145866
CHANnel3,0.0267,3.1096
CHANnel3,0.026800000000000004,3.1368
CHANnel3,0.026900000000000007,3.0872
CHANnel3,0.026999999999999996,3.078133
CHANnel3,0.0271,3.1232
CHANnel3,0.027200000000000002,3.064533
CHANnel3,0.027300000000000005,3.1096
CHANnel3,0.027400000000000008,3.100533
CHANnel3,0.027499999999999997,3.141333
CHANnel3,0.0276,3.114133
CHANnel3,0.027700000000000002,3.0056
CHANnel3,0.027800000000000005,3.041866
CHANnel3,0.027899999999999994,2.987466
CHANnel3,0.027999999999999997,2.996533
CHANnel3,0.0281,3.078133
CHANnel3,0.028200000000000003,3.069066
CHANnel3,0.028300000000000006,3.028266
CHANnel3,0.028399999999999995,3.0464
CHANnel3,0.028499999999999998,2.982933
CHANnel3,0.0286,2.982933
CHANnel3,0.028700000000000003,3.023733
CHANnel3,0.028800000000000006,3.028266
